GEOID,state,county,tract,NAME,total_people,percent_hispanic,percent_nonhisp,percent_white_nonhisp,percent_black_nonhisp,percent_aian_nonhisp,percent_asian_nonhisp,percent_nhpi_nonhisp,percent_other_nonhisp,percent_two_or_more_nonhisp,total_units_in_structure,boat_rv_van,mobile_home,50_plus_units,20_to_49_units,10_to_19_units,5_to_9_units,3_or_4_units,2_units,1_unit_attached_home,1_unit_detached_home,percent_kids_under18,percent_kids_under6,percent_kids_6to17,housing_units,median_gross_rent,median_owner_cost_no_mortgage,median_owner_cost_mortgage,median_owner_cost,percent_renter_occupied,percent_owner_occupied,black_female_under5,black_female_5to9,black_female_10to14,black_female_15to17,black_male_under5,black_male_5to9,black_male_10to14,black_male_15to17,white_male_under5,white_male_5to9,white_male_10to14,white_male_15to17,white_female_under5,white_female_5to9,white_female_10to14,white_female_15to17,native_male_under5,native_male_5to9,native_male_10to14,native_male_15to17,native_female_under5,native_female_5to9,native_female_10to14,native_female_15to17,asian_male_under5,asian_male_5to9,asian_male_10to14,asian_male_15to17,asian_female_under5,asian_female_5to9,asian_female_10to14,asian_female_15to17,hisp_male_under5,hisp_male_5to9,hisp_male_10to14,hisp_male_15to17,hisp_female_under5,hisp_female_5to9,hisp_female_10to14,hisp_female15to17,nhpi_male_under5,nhpi_male_5to9,nhpi_male_10to14,nhpi_male_15to17,nhpi_female_under5,nhpi_female_5to9,nhpi_female_10to14,nhpi_female_15to17,other_male_under5,other_male_5to9,other_male_10to14,other_male_15to17,other_female_under5,other_female_5to9,other_female_10to14,other_female_15to17
37119005307,37,119,005307,"Census Tract 53.07, Mecklenburg County, North Carolina",4332,0.3386426592797784,0.6613573407202216,0.08541089566020314,0.5166204986149584,0,0.027008310249307478,0,0.008541089566020314,0.023776546629732224,1980,0,0,49,169,489,580,114,22,33,524,1.1625835189309577,0.33184855233853006,0.8307349665924276,1980,1083,304,916,NA,0.8847900113507378,0.1152099886492622,33,98,122,25,20,46,118,37,10,0,0,5,10,0,10,0,0,0,0,0,0,0,0,0,0,24,0,0,13,13,0,0,92,26,90,67,62,78,63,0,0,0,0,0,0,0,0,0,92,17,57,67,41,60,46,0
37119005308,37,119,005308,"Census Tract 53.08, Mecklenburg County, North Carolina",2512,0.5676751592356688,0.4323248407643312,0.04020700636942675,0.36027070063694266,0,0.026671974522292995,0.002786624203821656,0,0.0023885350318471337,1095,0,0,16,9,373,490,51,10,19,127,1.0305343511450382,0.39185750636132316,0.638676844783715,1095,894,490,943,920,0.9283489096573209,0.07165109034267912,0,22,34,6,72,7,46,6,9,0,6,6,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,69,108,17,115,118,102,45,0,0,0,0,0,0,0,0,37,59,99,9,102,118,93,45
37119005403,37,119,005403,"Census Tract 54.03, Mecklenburg County, North Carolina",5920,0.2775337837837838,0.7224662162162162,0.09949324324324324,0.48125,0.0033783783783783786,0.019256756756756758,0,0,0.11908783783783784,1996,0,51,8,0,84,97,17,18,0,1721,1.0749039692701665,0.24199743918053776,0.8329065300896287,1996,1126,341,1115,1016,0.3475964078182779,0.6524035921817222,5,119,149,83,25,131,180,11,0,35,0,0,25,27,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,55,59,47,24,21,309,1,0,0,0,0,0,0,0,0,53,0,59,0,24,21,57,0
37119005404,37,119,005404,"Census Tract 54.04, Mecklenburg County, North Carolina",4515,0.14108527131782947,0.8589147286821706,0.09723145071982281,0.7266888150609081,0,0.016168327796234772,0,0,0.018826135105204873,1907,0,22,8,28,124,14,110,0,37,1564,1.0542099192618224,0.18800461361014995,0.8662053056516724,1907,1171,364,1018,854,0.43108182317408017,0.5689181768259198,43,91,81,59,33,65,157,169,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,21,22,0,4,46,10,53,59,38,5,0,0,0,0,0,0,0,0,0,4,25,10,30,58,38,5
37119005405,37,119,005405,"Census Tract 54.05, Mecklenburg County, North Carolina",2844,0.17616033755274263,0.8238396624472574,0.053445850914205346,0.6163853727144867,0,0.00949367088607595,0,0,0.14451476793248946,1329,0,12,0,0,208,31,0,0,76,1002,1.0865006553079948,0.15727391874180865,0.9292267365661862,1329,1252,254,1014,967,0.35559410234171723,0.6444058976582827,0,29,282,0,0,179,27,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
37119005406,37,119,005406,"Census Tract 54.06, Mecklenburg County, North Carolina",3894,0.05546995377503852,0.9445300462249615,0.055213148433487416,0.8549049820236261,0,0,0,0,0.034411915767847974,1746,0,17,37,0,162,76,78,48,0,1328,1.0766378244746602,0.20024721878862795,0.8763906056860321,1746,979,374,945,745,0.4718562874251497,0.5281437125748503,69,0,287,0,32,108,99,187,0,1,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
37119005508,37,119,005508,"Census Tract 55.08, Mecklenburg County, North Carolina",4132,0.07865440464666021,0.9213455953533398,0.4888673765730881,0.39181994191674735,0,0.012342691190706679,0,0,0.028315585672797676,1594,0,0,0,0,0,15,0,0,73,1506,1.0485074626865671,0.34328358208955223,0.7052238805970149,1594,1734,657,1581,1488,0.1794228356336261,0.820577164366374,37,40,101,20,101,45,32,60,26,86,40,14,16,48,22,59,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,11,10,54,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
37119005510,37,119,005510,"Census Tract 55.10, Mecklenburg County, North Carolina",6676,0.28879568603954464,0.7112043139604554,0.10020970641102457,0.5519772318753745,0,0.04493708807669263,0,0,0.01408028759736369,2483,0,358,34,80,232,56,16,0,0,1707,1.0514342235410485,0.258160237388724,0.7932739861523245,2483,1281,605,1240,1185,0.4150776053215078,0.5849223946784923,34,107,291,194,139,302,52,131,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,107,23,21,155,82,261,271,0,0,0,0,0,0,0,0,27,107,23,21,155,82,254,263
37119005511,37,119,005511,"Census Tract 55.11, Mecklenburg County, North Carolina",3522,0.04770017035775128,0.9522998296422487,0.22146507666098808,0.6794434980124929,0,0.029244747302668937,0,0,0.022146507666098807,2113,0,8,57,200,852,199,7,0,558,232,1.0174520069808028,0.41361256544502617,0.6038394415357766,2113,1280,518,1245,1219,0.6782369146005509,0.32176308539944903,146,64,71,50,84,97,20,0,0,8,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,9,0,0,0
37119005512,37,119,005512,"Census Tract 55.12, Mecklenburg County, North Carolina",5951,0.20618383464963871,0.7938161653503613,0.11645101663585952,0.612166022517224,0.01999663922029911,0.018484288354898338,0.002016467820534364,0,0.02470173080154596,2265,0,0,8,0,0,0,14,0,353,1890,1.144760213143872,0.3543516873889876,0.7904085257548845,2265,1397,476,1169,1110,0.3166202414113278,0.6833797585886723,21,65,90,88,167,80,180,62,29,37,30,22,17,8,61,25,0,15,15,0,0,21,21,0,0,0,0,0,0,0,0,0,20,9,48,36,70,75,90,62,0,0,0,0,0,0,0,0,0,0,48,36,49,66,69,22
37119005513,37,119,005513,"Census Tract 55.13, Mecklenburg County, North Carolina",4282,0.07192900513778608,0.9280709948622139,0.3325548808967772,0.423633815973844,0.0039701074264362445,0.0726296123306866,0,0.008173750583839328,0.08710882765063055,1714,0,17,44,0,0,0,0,0,6,1647,1.133248730964467,0.4289340101522843,0.7043147208121827,1714,1798,511,1410,1359,0.1724137931034483,0.8275862068965517,80,114,0,43,46,19,52,37,16,42,42,39,35,8,51,26,0,0,0,0,0,0,0,0,24,0,23,0,0,25,0,31,20,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005515,37,119,005515,"Census Tract 55.15, Mecklenburg County, North Carolina",2349,0.024691358024691357,0.9753086419753086,0.5466155810983397,0.334610472541507,0,0.05151128139633887,0,0.023839931885908897,0.018731375053214133,1146,0,0,71,0,0,10,31,0,269,765,1,0.38461538461538464,0.6153846153846154,1146,1679,692,1541,1413,0.12077789150460594,0.8792221084953941,65,0,38,18,39,0,21,46,13,38,19,6,63,28,51,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005516,37,119,005516,"Census Tract 55.16, Mecklenburg County, North Carolina",2086,0.04458293384467881,0.9554170661553212,0.4477468839884947,0.47555129434324067,0,0.012943432406519654,0,0,0.019175455417066157,674,0,0,0,0,0,0,0,0,0,674,1.0162162162162163,0.29009009009009007,0.7261261261261261,674,1828,750,1617,1543,0.13798219584569732,0.8620178041543026,67,57,62,0,0,33,79,9,26,23,23,30,43,33,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005517,37,119,005517,"Census Tract 55.17, Mecklenburg County, North Carolina",4060,0.08497536945812807,0.9150246305418719,0.5004926108374385,0.32980295566502466,0,0.02586206896551724,0,0,0.05886699507389163,1904,0,0,0,0,0,0,8,7,294,1595,1.0163316582914572,0.3391959798994975,0.6771356783919598,1904,1894,493,1669,1530,0.2310712282669658,0.7689287717330342,0,0,24,7,0,0,0,130,16,72,48,36,98,83,64,26,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,18,7,43,17,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
37119005519,37,119,005519,"Census Tract 55.19, Mecklenburg County, North Carolina",5821,0.09482906717058924,0.9051709328294107,0.38498539769799006,0.39838515718948636,0.004810170073870469,0.1015289469163374,0.001374334306820134,0.002748668613640268,0.011338258031266105,2371,0,0,98,175,620,135,8,0,188,1147,1.001124859392576,0.24128233970753657,0.7598425196850394,2371,1334,518,1642,1525,0.5106753812636166,0.48932461873638344,93,179,34,221,79,81,31,52,15,22,118,22,38,40,122,96,0,0,0,0,0,0,0,0,0,174,0,8,102,0,24,0,34,0,33,27,28,35,0,32,0,0,0,0,0,0,0,0,50,0,31,27,28,35,0,32
37119005520,37,119,005520,"Census Tract 55.20, Mecklenburg County, North Carolina",4936,0.11426256077795786,0.8857374392220422,0.29497568881685576,0.3616288492706645,0,0.17848460291734197,0,0,0.0506482982171799,1738,0,65,0,0,0,0,0,0,8,1665,1.1127596439169138,0.26706231454005935,0.8456973293768546,1738,1952,561,1888,1809,0.09608091024020228,0.9039190897597977,31,6,70,103,108,14,60,29,21,18,79,39,33,75,51,40,0,0,0,0,0,0,0,0,26,49,34,10,38,0,14,14,0,36,36,0,0,38,47,35,0,0,0,0,0,0,0,0,0,36,36,0,0,38,39,0
37119005522,37,119,005522,"Census Tract 55.22, Mecklenburg County, North Carolina",4859,0.09919736571310969,0.9008026342868903,0.39802428483227004,0.40707964601769914,0,0.05762502572545791,0,0.0271660835562873,0.010907594155175962,2203,0,51,33,91,783,161,0,0,0,1084,1.0263591433278418,0.2586490939044481,0.7677100494233937,2203,1376,501,1414,1168,0.6764705882352942,0.3235294117647059,21,0,242,0,54,49,19,112,9,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10,7,9,19,9,0,0,0,9,0,0,98,98,0,0,0,0,0,0,0,0,0,0,38,0,0,0,98,98,0
37119005525,37,119,005525,"Census Tract 55.25, Mecklenburg County, North Carolina",3929,0.19445151438024944,0.8055484856197506,0.2428098752863324,0.4031560193433444,0,0.11427844235174345,0,0.020870450496309492,0.02443369814202087,1473,0,105,13,48,0,0,53,0,261,993,1.1100591715976331,0.17751479289940827,0.9325443786982248,1473,1515,550,1340,1237,0.4208579881656805,0.5791420118343196,0,89,42,39,24,27,18,37,35,63,59,0,36,0,0,12,0,0,0,0,0,0,0,0,0,0,0,97,0,0,40,0,0,20,87,0,0,90,0,0,0,0,0,0,0,0,0,0,0,58,106,0,3,90,9,0
37119005526,37,119,005526,"Census Tract 55.26, Mecklenburg County, North Carolina",2847,0.1285563751317176,0.8714436248682824,0.25957147874956094,0.5226554267650158,0,0.06111696522655427,0,0,0.028099754127151388,1126,0,9,0,0,0,0,0,0,153,964,1.0503978779840848,0.2546419098143236,0.7957559681697612,1126,1877,567,1575,1557,0.10390763765541741,0.8960923623445826,26,0,0,21,0,0,75,53,17,6,9,0,7,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,11,23,0,0,38,34,8,0,4,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
37119005527,37,119,005527,"Census Tract 55.27, Mecklenburg County, North Carolina",2910,0.152233676975945,0.847766323024055,0.41924398625429554,0.39484536082474225,0.002061855670103093,0.021649484536082474,0,0,0.009965635738831614,1399,0,0,167,158,166,0,26,0,125,757,1.1718464351005484,0.4405850091407678,0.7312614259597806,1399,1103,489,1570,1458,0.43531976744186046,0.5646802325581395,46,42,106,0,0,0,43,50,21,32,18,0,66,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,73,0,0,0,0,0
37119005528,37,119,005528,"Census Tract 55.28, Mecklenburg County, North Carolina",3854,0.012973533990659055,0.987026466009341,0.37311883757135444,0.5866632070576024,0,0.00233523611831863,0,0,0.024909185262065387,1960,0,0,50,89,373,120,15,78,320,915,1.0161637931034482,0.4644396551724138,0.5517241379310345,1960,1231,665,1575,1430,0.4889129259058951,0.5110870740941049,34,17,27,33,235,96,48,26,0,9,62,57,141,42,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005529,37,119,005529,"Census Tract 55.29, Mecklenburg County, North Carolina",1599,0.0675422138836773,0.9324577861163227,0.2970606629143214,0.5797373358348968,0,0,0,0,0.05565978736710444,865,0,0,22,151,158,47,102,0,10,375,1,0.2926208651399491,0.7073791348600509,865,1603,99,1620,1523,0.6657789613848203,0.33422103861517977,0,0,0,93,45,85,0,0,0,0,25,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0
37119005530,37,119,005530,"Census Tract 55.30, Mecklenburg County, North Carolina",3082,0.03309539260220636,0.9669046073977936,0.2991563919532771,0.5577547047371837,0,0.09474367293964958,0,0,0.015249837767683322,1435,0,18,0,54,292,0,0,0,32,1039,1,0.40775558166862513,0.5922444183313749,1435,1547,510,1658,1591,0.2844175491679274,0.7155824508320726,25,53,114,174,174,0,34,0,0,8,36,7,0,49,0,29,0,0,0,0,0,0,0,0,70,0,0,0,18,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005531,37,119,005531,"Census Tract 55.31, Mecklenburg County, North Carolina",5804,0.03893866299104066,0.9610613370089593,0.4894900068917988,0.40006891798759475,0,0.034114403859407304,0.004135079255685734,0.006547208821502412,0.026705720192970364,2457,0,0,28,325,344,96,0,0,159,1505,1.2397200349956254,0.2852143482064742,0.9545056867891514,2457,1238,641,1605,1456,0.4272108843537415,0.5727891156462585,0,103,126,62,39,44,233,90,111,367,41,0,42,37,19,0,0,0,0,0,0,0,0,0,0,20,0,0,0,21,21,22,0,0,0,0,80,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005532,37,119,005532,"Census Tract 55.32, Mecklenburg County, North Carolina",3967,0.06881774640786488,0.9311822535921351,0.2997227123771112,0.3234182001512478,0,0.3080413410637762,0,0,0,2371,0,15,0,266,1437,198,69,0,328,58,1,0.29063097514340347,0.7093690248565966,2371,1222,NA,1522,1496,0.8073270013568521,0.1926729986431479,0,0,39,0,11,48,0,46,40,0,0,0,0,40,40,42,0,0,0,0,0,0,0,0,44,0,0,0,57,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005533,37,119,005533,"Census Tract 55.33, Mecklenburg County, North Carolina",1071,0.09803921568627451,0.9019607843137255,0.3902894491129785,0.488328664799253,0,0.015873015873015872,0,0,0.007469654528478058,746,0,0,53,137,428,0,0,48,0,80,1,0.5898876404494382,0.4101123595505618,746,1366,NA,NA,NA,0.8847262247838616,0.11527377521613832,0,47,0,0,47,0,0,0,0,0,15,0,58,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005534,37,119,005534,"Census Tract 55.34, Mecklenburg County, North Carolina",5063,0.03930476002370136,0.9606952399762987,0.2832312857989334,0.4623740865099743,0.006715386134702746,0.15958917637764172,0,0.009283033774442031,0.03950227138060439,2618,0,17,59,173,1689,376,35,101,119,49,1.122715404699739,0.5483028720626631,0.5744125326370757,2618,1242,NA,1347,1294,0.9457130547177941,0.05428694528220594,0,0,94,0,269,196,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,39,0,0,71,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005535,37,119,005535,"Census Tract 55.35, Mecklenburg County, North Carolina",3876,0.06243550051599587,0.9375644994840041,0.18292053663570693,0.49122807017543857,0.007997936016511867,0.21233230134158926,0,0,0.043085655314757484,1891,0,0,180,176,683,82,104,0,17,649,1.0486486486486486,0.4043243243243243,0.6443243243243243,1891,1220,361,1295,1128,0.7675194660734149,0.2324805339265851,148,81,41,86,57,102,194,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005536,37,119,005536,"Census Tract 55.36, Mecklenburg County, North Carolina",5655,0.0502210433244916,0.9497789566755084,0.3039787798408488,0.4691423519009726,0,0.15738284703801944,0,0,0.01927497789566755,2749,0,26,38,191,731,367,77,0,100,1219,1.103896103896104,0.5207792207792208,0.5831168831168831,2749,1440,428,1172,1012,0.5736281089617055,0.42637189103829454,22,47,27,28,43,0,97,73,36,121,25,2,0,26,29,28,0,0,0,0,0,0,0,0,10,0,0,0,171,23,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005604,37,119,005604,"Census Tract 56.04, Mecklenburg County, North Carolina",5684,0.03976073187895848,0.9602392681210415,0.5475017593244195,0.2827234342012667,0,0.07318789584799437,7.037297677691766e-4,0.007389162561576354,0.048733286418015484,1128,0,7,80,180,319,130,20,30,75,287,1,0.45,0.55,1128,826,396,1333,1308,0.7868852459016393,0.21311475409836064,0,0,0,0,11,7,7,2,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005609,37,119,005609,"Census Tract 56.09, Mecklenburg County, North Carolina",3521,0.06674240272649816,0.9332575972735019,0.27918205055381995,0.3893780176086339,0,0.22664015904572565,0,0.014484521442771939,0.02357284862255041,1861,0,218,521,224,751,125,10,0,12,0,1,0.5129310344827587,0.4870689655172414,1861,875,NA,NA,NA,0.9426328502415459,0.057367149758454104,24,61,0,0,26,0,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,0,0,0,0,0,0
37119005610,37,119,005610,"Census Tract 56.10, Mecklenburg County, North Carolina",2564,0.11622464898595944,0.8837753510140406,0.32410296411856476,0.4664586583463339,0.020670826833073322,0.02106084243369735,0,0,0.0514820592823713,1414,0,0,212,182,264,10,0,0,0,746,1.184782608695652,0.6494565217391305,0.5353260869565217,1414,1077,540,1250,1121,0.5732586068855084,0.4267413931144916,30,85,6,9,46,19,41,25,13,6,0,0,7,34,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,19,22,12,6,23,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,23
37119005611,37,119,005611,"Census Tract 56.11, Mecklenburg County, North Carolina",3734,0.06722013926084627,0.9327798607391538,0.16443492233529727,0.629084092126406,0,0.07498660953401179,0,0.00241028387787895,0.06186395286555972,1614,0,10,8,26,403,132,0,0,8,1027,1.3257142857142856,0.4876190476190476,0.8380952380952381,1614,1293,450,1253,1220,0.4435994930291508,0.5564005069708492,167,50,95,35,0,29,130,8,22,15,0,4,7,0,7,7,0,0,0,0,0,0,0,0,8,16,0,0,0,8,4,0,0,0,0,29,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,4
37119005612,37,119,005612,"Census Tract 56.12, Mecklenburg County, North Carolina",5789,0.2252547935740197,0.7747452064259803,0.2750043185351529,0.4081879426498532,0,0.04249438590430126,0,0.019001554672655036,0.030057004664017964,2363,0,32,0,0,0,11,0,142,457,1721,1.0300632911392404,0.3291139240506329,0.7009493670886076,2363,1437,357,1256,1183,0.2691588785046729,0.7308411214953271,16,21,145,42,107,0,46,80,13,0,6,0,26,56,30,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,47,0,55,32,20,49,118,70,92,64,0,0,0,0,0,0,0,0,0,32,0,42,72,0,35,0
37119005613,37,119,005613,"Census Tract 56.13, Mecklenburg County, North Carolina",3764,0.17454835281615302,0.825451647183847,0.1365568544102019,0.5937832093517534,0,0.05499468650371945,0,0.005047821466524973,0.03506907545164718,1274,0,0,0,0,234,25,0,0,21,994,1.0589430894308942,0.4603658536585366,0.5985772357723578,1274,1293,543,1743,1634,0.2762384550797649,0.7237615449202351,68,88,31,171,104,53,129,67,4,12,0,7,6,4,0,0,0,0,0,0,0,0,0,0,22,0,5,0,9,24,3,10,166,14,37,0,2,23,11,22,0,0,0,0,0,0,0,0,40,8,31,0,0,12,0,22
37119005615,37,119,005615,"Census Tract 56.15, Mecklenburg County, North Carolina",2250,0.08711111111111111,0.9128888888888889,0.21911111111111112,0.6506666666666666,0,0.03422222222222222,0,0.0022222222222222222,0.006666666666666667,730,0,20,0,0,0,0,0,0,0,710,1.1029126213592233,0.19805825242718447,0.9048543689320389,730,1837,399,1671,1534,0.11543810848400557,0.8845618915159944,43,0,116,36,37,32,118,30,5,21,14,14,0,20,9,11,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,14,13,10,15,0,0,5,0,0,0,0,0,0,0,0,0,14,13,10,15,0,0,10,0
37119005616,37,119,005616,"Census Tract 56.16, Mecklenburg County, North Carolina",2452,0.11786296900489396,0.882137030995106,0.28711256117455136,0.550978792822186,0,0.015497553017944535,0,0,0.028548123980424143,793,0,80,0,0,0,0,0,0,105,608,1.02365308804205,0.354796320630749,0.668856767411301,793,1744,351,1122,965,0.3873626373626374,0.6126373626373627,223,19,162,28,0,57,138,5,0,21,23,7,0,5,22,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,8,29,25,0,35,0,3,0,0,0,0,0,0,0,0,0,8,5,25,0,28,0,3,0
37119005617,37,119,005617,"Census Tract 56.17, Mecklenburg County, North Carolina",2269,0.17320405464962538,0.8267959453503746,0.22961657117672984,0.5478184222124284,0,0.01498457470251212,0,0,0.03437637725870427,897,0,6,0,0,0,0,0,0,5,886,1.0561797752808988,0.24906367041198502,0.8071161048689138,897,1217,432,1290,1172,0.09389140271493213,0.9061085972850679,31,5,70,34,6,39,80,56,16,3,18,8,23,17,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,58,40,0,21,5,13,9,0,0,0,0,0,0,0,0,0,54,25,0,0,0,13,0
37119005618,37,119,005618,"Census Tract 56.18, Mecklenburg County, North Carolina",3458,0.09427414690572586,0.9057258530942741,0.31607865818392133,0.5352805089647195,0,0.002891844997108155,0,0.002891844997108155,0.048582995951417005,1068,0,28,0,0,0,0,0,0,0,1040,1.202054794520548,0.2996575342465753,0.9023972602739726,1068,1562,782,1630,1244,0.1812807881773399,0.81871921182266,45,0,84,44,32,49,34,100,9,18,73,39,28,24,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,14,0,27,54,9,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9
37119005619,37,119,005619,"Census Tract 56.19, Mecklenburg County, North Carolina",4810,0.12723492723492724,0.8727650727650728,0.3187110187110187,0.4910602910602911,8.316008316008316e-4,0.02474012474012474,0,0.008108108108108109,0.029313929313929316,1669,0,0,0,0,0,0,0,0,128,1541,1.0371287128712872,0.4933993399339934,0.5437293729372937,1669,1614,435,1348,1287,0.1353658536585366,0.8646341463414634,97,114,35,35,204,242,32,17,72,55,0,8,17,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,53,9,54,39,56,9,28,0,0,0,0,0,0,0,0,0,0,0,37,39,0,0,11
37119005621,37,119,005621,"Census Tract 56.21, Mecklenburg County, North Carolina",6044,0.11499007279947054,0.8850099272005294,0.48924553275976174,0.3191594970218398,0.0014890800794176043,0.04070152217074785,0,0.007114493712772998,0.02729980145598941,2472,0,0,0,146,28,29,0,0,0,2269,1.0285547785547786,0.506993006993007,0.5215617715617715,2472,1537,684,1445,1148,0.21497797356828194,0.785022026431718,69,20,89,147,97,0,72,34,169,17,73,0,370,214,29,91,0,0,0,0,0,0,0,0,10,0,23,0,11,25,0,0,45,0,15,0,0,15,37,0,0,0,0,0,0,0,0,0,29,0,0,0,28,0,37,0
37119005622,37,119,005622,"Census Tract 56.22, Mecklenburg County, North Carolina",2135,0.1451990632318501,0.8548009367681498,0.26885245901639343,0.5114754098360655,0,0.01405152224824356,0,0.008430913348946136,0.05199063231850117,1501,0,0,213,47,579,295,0,0,103,264,2,0.8625954198473282,1.1374045801526718,1501,902,NA,1153,1088,0.8360037700282752,0.16399622997172478,0,69,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0
37119005623,37,119,005623,"Census Tract 56.23, Mecklenburg County, North Carolina",4039,0.10844268383263184,0.8915573161673681,0.22852191136419905,0.6216885367665264,0,0,0,0.02574894775934637,0.01559792027729636,2279,0,38,44,487,883,140,0,15,200,472,1,0.07296137339055794,0.927038626609442,2279,1216,503,1603,NA,0.8237179487179487,0.1762820512820513,10,236,0,76,0,77,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
37119005624,37,119,005624,"Census Tract 56.24, Mecklenburg County, North Carolina",2272,0.07790492957746478,0.9220950704225352,0.2689260563380282,0.5849471830985915,0,0.026848591549295774,0,0.014964788732394365,0.02640845070422535,879,0,0,0,0,0,0,0,0,64,815,1.0261282660332542,0.6983372921615202,0.32779097387173395,879,1693,NA,1334,1320,0.14789533560864618,0.8521046643913538,102,29,20,0,11,52,15,0,26,21,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,22,0,11,0,0,0,0,0,0,0,0,0,0,0,16,0,22,0,29,0,0,0
