ncessch,school_name,lea_name,school_level,school_type,enrollment,teachers_fte,school_id,street_location,city_location,fips,tract,county_fips_geo,place_fips,free_or_reduced_price_lunch,meps_poverty_pct,meps_poverty_se,meps_poverty_ptl,meps_mod_poverty_pct,meps_mod_poverty_ptl,read_test_pct_prof_midpt,math_test_pct_prof_midpt,salaries_teachers,student_teacher_ratio,percent_frl_eligible,white,black,hispanic,asian,american_indian_or_alaska_native,native_hawaiian_or_other_pacific_islander,two_or_more_races,unknown,share_white,share_black,share_hisp,share_asian,tractce,geoid.x,name.x,namelsad,intptlat,intptlon,scl_pct_nonwhite,geoid.y,state,county,name.y,total_people,percent_hispanic,percent_nonhisp,percent_white_nonhisp,percent_black_nonhisp,percent_aian_nonhisp,percent_asian_nonhisp,percent_nhpi_nonhisp,percent_other_nonhisp,percent_two_or_more_nonhisp,total_units_in_structure,boat_rv_van,mobile_home,x50_plus_units,x20_to_49_units,x10_to_19_units,x5_to_9_units,x3_or_4_units,x2_units,x1_unit_attached_home,x1_unit_detached_home,percent_kids_under18,percent_kids_under6,percent_kids_6to17,housing_units,median_gross_rent,median_owner_cost_no_mortgage,median_owner_cost_mortgage,median_owner_cost,percent_renter_occupied,percent_owner_occupied,black_female_under5,black_female_5to9,black_female_10to14,black_female_15to17,black_male_under5,black_male_5to9,black_male_10to14,black_male_15to17,white_male_under5,white_male_5to9,white_male_10to14,white_male_15to17,white_female_under5,white_female_5to9,white_female_10to14,white_female_15to17,native_male_under5,native_male_5to9,native_male_10to14,native_male_15to17,native_female_under5,native_female_5to9,native_female_10to14,native_female_15to17,asian_male_under5,asian_male_5to9,asian_male_10to14,asian_male_15to17,asian_female_under5,asian_female_5to9,asian_female_10to14,asian_female_15to17,hisp_male_under5,hisp_male_5to9,hisp_male_10to14,hisp_male_15to17,hisp_female_under5,hisp_female_5to9,hisp_female_10to14,hisp_female15to17,nhpi_male_under5,nhpi_male_5to9,nhpi_male_10to14,nhpi_male_15to17,nhpi_female_under5,nhpi_female_5to9,nhpi_female_10to14,nhpi_female_15to17,other_male_under5,other_male_5to9,other_male_10to14,other_male_15to17,other_female_under5,other_female_5to9,other_female_10to14,other_female_15to17,tract_pct_nonwhite,test_sfh_pct,school_age_kids_in_tract,elementary,middle,high,statefp20,countyfp20,tractce20,total_students,grade_cluster_elementary,grade_cluster_middle,grade_cluster_high,market_share_total,market_share_elementary,market_share_middle,market_share_high,replaced_by_county_ms_elementary,replaced_by_county_ms_middle,replaced_by_county_ms_high
370297002170,Reedy Creek Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,915,53,3702170,10801 Plaza Rd Ext,Charlotte,North Carolina,5618,37119,12000,329,18.9,0.664042,59,18.8,61,34,25,2351378,17.3,0.35956284153005463,64,484,295,31,0,2,39,0,0.06994535519125683,0.5289617486338798,0.3224043715846995,0.033879781420765025,005618,37119005618,56.18,Census Tract 56.18,+35.2661197,-080.6865346,93,37119005618,37,119,"Census Tract 56.18, Mecklenburg County, North Carolina",3458,0.09427414690572586,0.905725853094274,0.31607865818392133,0.5352805089647195,0,0.00289184499710815,0,0.00289184499710815,0.048582995951417,1068,0,28,0,0,0,0,0,0,0,1040,1.202054794520548,0.2996575342465753,0.9023972602739726,1068,1562,782,1630,1244,0.1812807881773399,0.81871921182266,45,0,84,44,32,49,34,100,9,18,73,39,28,24,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,14,0,27,54,9,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,68.4,97,777,223,280,334,37,119,005618,460,194,111,155,0.13302486986697512,0.8699551569506726,0.3964285714285714,0.46407185628742514,0,0,0
370297001212,Reid Park Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,364,24,3701212,4108 W Tyvola Rd,Charlotte,North Carolina,3902,37119,12000,361,33.7,0.993146,99,33.6,93,27,17,2631602,15.2,0.9917582417582418,7,270,59,22,0,0,6,0,0.019230769230769232,0.7417582417582418,0.1620879120879121,0.06043956043956044,003902,37119003902,39.02,Census Tract 39.02,+35.2099188,-080.8999300,98.1,37119003902,37,119,"Census Tract 39.02, Mecklenburg County, North Carolina",4925,0.08406091370558376,0.9159390862944162,0.03350253807106599,0.8162436548223351,0,0.01725888324873096,0,0,0.04893401015228426,2096,0,55,70,103,95,168,258,50,237,1060,1.1144238517324738,0.3295729250604351,0.7848509266720387,2096,945,456,922,738,0.6604060913705584,0.3395939086294416,145,144,152,32,103,106,199,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,22,0,27,24,0,0,0,0,0,0,0,0,0,0,0,0,22,0,27,24,0,96.6,51,1323,333,375,398,37,119,003902,840,384,210,246,0.17055837563451776,0.6925395620184098,0.56,0.6180904522613065,1,0,0
370297003417,Renaissance West STEAM Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,674,53,3703417,3241 New Renaissance Way,Charlotte,North Carolina,3903,37119,12000,671,34.3,1.001597,100,34.2,94,14,9,1028443,12.7,0.9955489614243324,5,451,168,29,2,1,18,0,0.00741839762611276,0.6691394658753709,0.24925816023738873,0.04302670623145401,003903,37119003903,39.03,Census Tract 39.03,+35.2076512,-080.9206437,99.3,37119003903,37,119,"Census Tract 39.03, Mecklenburg County, North Carolina",1953,0.15514592933947774,0.8448540706605223,0.04352278545826933,0.6917562724014337,0,0.06195596518177163,0,0.04403481822836661,0.003584229390681,968,0,0,209,99,115,127,53,94,62,209,1,0.4644607843137255,0.5355392156862745,968,579,741,NA,752,0.9366359447004609,0.06336405529953917,146,30,32,20,97,102,99,32,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,26,14,0,6,0,0,0,0,21,7,0,88,32,19,0,0,0,0,0,0,0,0,0,0,18,7,0,17,5,36,0,95.6,22,865,229,199,52,37,119,003903,620,336,139,145,0.31746031746031744,0.6925395620184098,0.6984924623115578,0.5956669683734754,1,0,1
370297003121,Ridge Road Middle,Charlotte-Mecklenburg Schools,Middle,Regular school,1113,64,3703121,7260 Highland Creek Pkwy,Charlotte,North Carolina,5519,37119,12000,411,13.3,0.677882,39,13.2,43,38,20,2961854,17.4,0.3692722371967655,116,725,185,35,2,1,49,0,0.10422282120395328,0.651392632524708,0.16621743036837378,0.031446540880503145,005519,37119005519,55.19,Census Tract 55.19,+35.3677073,-080.7405577,89.6,37119005519,37,119,"Census Tract 55.19, Mecklenburg County, North Carolina",5821,0.09482906717058924,0.9051709328294107,0.38498539769799006,0.3983851571894864,0.00481017007387046,0.1015289469163374,0.00137433430682013,0.00274866861364026,0.0113382580312661,2371,0,0,98,175,620,135,8,0,188,1147,1.001124859392576,0.24128233970753657,0.7598425196850394,2371,1334,518,1642,1525,0.5106753812636166,0.48932461873638344,93,179,34,221,79,81,31,52,15,22,118,22,38,40,122,96,0,0,0,0,0,0,0,0,0,174,0,8,102,0,24,0,34,0,33,27,28,35,0,32,0,0,0,0,0,0,0,0,50,0,31,27,28,35,0,32,61.5,48,1943,543,362,571,37,119,005519,873,344,201,328,0.1499742312317471,0.6335174953959485,0.5552486187845304,0.574430823117338,0,0,0
370297003123,River Gate Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,675,41,3703123,15340 Smith Rd,Charlotte,North Carolina,5918,37119,12000,186,12.2,0.472815,35,12.1,40,42,46,2099812,16.5,0.27555555555555555,136,270,175,56,4,1,33,0,0.20148148148148148,0.4,0.25925925925925924,0.08296296296296296,005918,37119005918,59.18,Census Tract 59.18,+35.0937791,-080.9842161,79.9,37119005918,37,119,"Census Tract 59.18, Mecklenburg County, North Carolina",5098,0.3377795213809337,0.6622204786190663,0.3018830914083955,0.2844252648097293,0.00294233032561788,0.03589642997253825,0,0,0.0370733621027854,1590,0,0,0,0,0,0,0,12,0,1578,1.0297510625379478,0.3867638129933212,0.6429872495446266,1590,1689,488,1545,1451,0.19811320754716985,0.8018867924528302,38,14,87,34,55,110,56,55,16,77,29,28,79,77,27,4,0,0,6,0,0,0,9,0,1,0,0,0,0,0,0,0,195,254,68,0,31,70,129,14,0,0,0,0,0,0,0,0,15,0,14,0,0,14,0,14,69.8,99,1620,607,432,312,37,119,005918,888,402,191,295,0.17418595527657904,0.6622734761120264,0.4421296296296297,0.9455128205128204,0,0,0
370297003128,River Oaks Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,558,34,3703128,1015 Mt Holly-Huntersville Rd,Charlotte,North Carolina,6007,37119,12000,264,30,1.097703,92,29.9,88,28,17,1643485,16.4,0.4731182795698925,26,362,123,21,2,2,22,0,0.04659498207885305,0.6487455197132617,0.22043010752688172,0.03763440860215054,006013,37119006013,60.13,Census Tract 60.13,+35.3088811,-080.9814622,95.3,37119006013,37,119,"Census Tract 60.13, Mecklenburg County, North Carolina",4959,0.11252268602540837,0.8874773139745916,0.09316394434361766,0.7483363581367211,0,0.04597701149425287,0,0,0,1685,0,0,0,0,0,0,0,0,42,1643,1.113953488372093,0.40581395348837207,0.708139534883721,1685,1364,395,1381,1359,0.18159048215403883,0.8184095178459612,21,29,77,155,310,0,226,23,9,0,0,0,0,0,0,0,0,43,44,0,0,0,0,0,0,0,0,0,27,0,0,0,174,43,44,14,49,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,90.7,98,1364,116,357,379,37,119,006013,722,306,166,250,0.14559386973180077,0.6925395620184098,0.4649859943977591,0.6596306068601583,1,0,0
370297003173,Rocky River High School,Charlotte-Mecklenburg Schools,High,Regular school,1549,83,3703173,10505 Clear Creek Commerce Dr,Mint Hill,North Carolina,5706,37119,43480,542,16.6,0.663759,50,16.5,54,35,31,4237847,18.7,0.34990316333118143,59,875,529,38,1,3,44,0,0.03808908973531311,0.5648805681084571,0.34151065203357006,0.024531956100710135,005719,37119005719,57.19,Census Tract 57.19,+35.2026140,-080.6449386,96.2,37119005719,37,119,"Census Tract 57.19, Mecklenburg County, North Carolina",3342,0.05415918611609814,0.9458408138839018,0.7447636146020347,0.14392579293836028,0,0.04368641532016756,0,0,0.01346499102333931,1537,0,118,0,0,0,0,0,0,23,1396,1,0.29750479846449135,0.7024952015355086,1537,862,520,1488,1368,0.1849829351535836,0.8150170648464163,43,0,0,0,41,0,9,0,64,18,64,35,0,10,150,49,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,91,516,34,239,281,37,119,005719,438,192,106,140,0.1310592459605027,0.6925395620184098,0.4435146443514644,0.498220640569395,1,0,0
370297001269,Sedgefield Middle,Charlotte-Mecklenburg Schools,Middle,Regular school,508,38,3701269,2700 Dorchester Pl,Charlotte,North Carolina,3300,37119,12000,505,25.6,1.342879,81,25.5,79,38,33,1944468,13.4,0.9940944881889764,203,222,50,10,0,1,22,0,0.39960629921259844,0.43700787401574803,0.0984251968503937,0.01968503937007874,003302,37119003302,33.02,Census Tract 33.02,+35.1934579,-080.8605961,60,37119003302,37,119,"Census Tract 33.02, Mecklenburg County, North Carolina",2632,0.02051671732522796,0.979483282674772,0.868161094224924,0.02507598784194529,0,0.03305471124620061,0,0,0.05319148936170213,1222,0,0,30,0,63,41,144,0,296,648,1,0.5758241758241758,0.42417582417582417,1222,1598,620,2139,1616,0.3915966386554622,0.6084033613445378,0,0,0,0,0,0,0,0,159,41,25,15,52,10,49,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,53,371,71,96,62,37,119,003302,226,126,37,63,0.0858662613981763,0.6925395620184098,0.3854166666666667,0.5956669683734754,1,0,1
370297001270,Selwyn Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,618,41,3701270,2840 Colony Rd,Charlotte,North Carolina,2906,37119,12000,69,0,1.243577,1,0,1,75,80,2322317,15.1,0.11165048543689321,442,70,47,28,2,0,29,0,0.7152103559870551,0.11326860841423948,0.07605177993527508,0.045307443365695796,002909,37119002909,29.09,Census Tract 29.09,+35.1604255,-080.8316285,28.5,37119002909,37,119,"Census Tract 29.09, Mecklenburg County, North Carolina",1760,0,1,0.8755681818181819,0,0,0.0846590909090909,0,0,0.03977272727272727,974,0,0,385,0,0,198,134,0,63,194,1,0.185378590078329,0.814621409921671,974,1632,1252,2325,1666,0.6911421911421911,0.30885780885780884,0,0,0,0,0,0,0,0,16,12,93,43,26,0,84,40,0,0,0,0,0,0,0,0,29,19,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,20,383,52,177,96,37,119,002909,154,53,31,70,0.0875,0.6925395620184098,0.1751412429378531,0.7291666666666666,1,0,0
370297001271,Shamrock Gardens Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,427,29,3701271,1900 Newcastle St,Charlotte,North Carolina,4800,37119,12000,424,33.7,1.216898,99,33.6,93,46,38,1643635,14.7,0.9929742388758782,190,115,89,13,3,0,17,0,0.4449648711943794,0.2693208430913349,0.20843091334894615,0.03044496487119438,004800,37119004800,48,Census Tract 48,+35.2574751,-080.8492145,55.5,37119004800,37,119,"Census Tract 48, Mecklenburg County, North Carolina",3108,0.0814028314028314,0.9185971685971686,0.037001287001287,0.8780566280566281,0,0,0,0,0.00353925353925353,1741,0,17,25,10,22,135,26,164,37,1305,1,0.4368932038834951,0.5631067961165048,1741,926,315,783,599,0.6155810983397191,0.384418901660281,1,83,9,11,29,87,55,31,21,0,6,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,29,0,0,23,0,7,0,0,0,0,0,0,0,0,0,58,29,0,0,23,0,7,0,96.3,75,589,205,77,71,37,119,004800,478,207,112,159,0.1537966537966538,0.6925395620184098,0.46119611095851776,0.5956669683734754,1,1,1
370297001272,Sharon Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,756,51,3701272,4330 Foxcroft Rd,Charlotte,North Carolina,2903,37119,12000,45,0,1.381274,1,0,1,75,80,2339764,14.8,0.05952380952380952,570,70,45,45,3,1,22,0,0.753968253968254,0.09259259259259259,0.05952380952380952,0.05952380952380952,002903,37119002903,29.03,Census Tract 29.03,+35.1561343,-080.8170887,24.6,37119002903,37,119,"Census Tract 29.03, Mecklenburg County, North Carolina",4021,0.01467296692365083,0.9853270330763492,0.8560059686645113,0.06988311365332008,0,0.03829893061427505,0,0,0.02113902014424272,2228,0,0,419,206,40,196,143,74,291,859,1,0.1878172588832487,0.8121827411167513,2228,1385,1093,4001,3655,0.49872122762148335,0.5012787723785166,0,0,0,0,0,0,0,0,75,71,259,40,55,50,97,89,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,39,763,121,398,235,37,119,002903,337,155,80,102,0.08380999751305646,0.6925395620184098,0.20100502512562815,0.4340425531914894,1,0,0
370297000889,Smithfield Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,608,41,3700889,3200 Smithfield Church Rd,Charlotte,North Carolina,3012,37119,12000,160,9.5,0.815044,26,9.4,31,48,44,1896506,14.8,0.2631578947368421,216,132,210,21,0,0,29,0,0.35526315789473684,0.21710526315789475,0.34539473684210525,0.03453947368421053,003012,37119003012,30.12,Census Tract 30.12,+35.1108324,-080.8509381,64.5,37119003012,37,119,"Census Tract 30.12, Mecklenburg County, North Carolina",4200,0.05904761904761905,0.940952380952381,0.7257142857142858,0.1688095238095238,0,0.02047619047619047,0,0.01047619047619047,0.01547619047619047,2054,0,0,356,62,239,125,34,0,118,1120,1,0.33478639930252835,0.6652136006974717,2054,1469,570,2111,1891,0.4746936600958977,0.5253063399041022,13,22,98,21,65,13,37,76,145,101,88,13,100,116,112,26,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,6,37,17,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,12,0,0,27.4,55,1170,281,352,189,37,119,003012,497,241,103,153,0.11833333333333332,0.8576512455516014,0.29261363636363635,0.8095238095238095,0,0,0
370297001273,South Academy of International Languages,Charlotte-Mecklenburg Schools,Primary,Regular school,1226,80,3701273,8300 Nations Ford Rd,Charlotte,North Carolina,3807,37119,12000,151,15.4,0.896347,46,15.3,50,60,59,4411779,15.3,0.1231647634584013,472,263,343,73,1,0,74,0,0.38499184339314846,0.21451876019575855,0.2797716150081566,0.05954323001631321,003807,37119003807,38.07,Census Tract 38.07,+35.1510861,-080.8895481,61.5,37119003807,37,119,"Census Tract 38.07, Mecklenburg County, North Carolina",4763,0.49926516901112744,0.5007348309888726,0.08461053957589755,0.35544824690321225,0,0.0447197144656729,0,0,0.01595633004408985,1648,0,0,0,137,368,185,29,14,56,859,1.2480280455740578,0.4662576687116564,0.7817703768624014,1648,1158,446,1085,898,0.6423452768729642,0.35765472312703583,57,124,23,101,63,26,0,63,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,194,74,43,211,241,109,47,0,0,0,0,0,0,0,0,20,85,26,0,51,68,23,0,91.5,52,1779,638,206,305,37,119,003807,1157,577,309,271,0.24291412975015747,0.9043887147335424,0.46119611095851776,0.8885245901639345,0,1,0
370297000632,South Charlotte Middle,Charlotte-Mecklenburg Schools,Middle,Regular school,835,41,3700632,8040 Strawberry Ln,Charlotte,North Carolina,5815,37119,12000,63,0.4,1.037607,5,0.3,3,64,65,2366178,20.4,0.07544910179640718,527,86,117,75,0,1,29,0,0.6311377245508982,0.1029940119760479,0.14011976047904193,0.08982035928143713,005815,37119005815,58.15,Census Tract 58.15,+35.0872209,-080.7979171,36.9,37119005815,37,119,"Census Tract 58.15, Mecklenburg County, North Carolina",3747,0.05337603416066186,0.9466239658393382,0.7304510274886576,0.05124099279423538,0,0.14278089137977049,0,0,0.02215105417667467,1583,0,0,44,90,184,96,45,0,320,804,1.0246575342465754,0.23424657534246576,0.7904109589041096,1583,1285,617,2367,1787,0.33680781758957656,0.6631921824104234,0,0,9,0,24,37,0,0,48,64,122,64,34,26,71,82,0,0,0,0,0,0,0,0,28,28,35,0,29,8,8,0,0,8,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,8,0,0,27,51,771,179,245,261,37,119,005815,349,150,83,116,0.09314117961035497,0.8379888268156425,0.33877551020408164,0.4444444444444444,0,0,0
370297001274,South Mecklenburg High School,Charlotte-Mecklenburg Schools,High,Regular school,3259,167,3701274,8900 Park Rd,Charlotte,North Carolina,5828,37119,12000,715,9.6,1.024422,27,9.5,31,66,71,8188880,19.5,0.21939245167229213,980,763,1347,81,4,4,80,0,0.30070573795642835,0.23412089598036206,0.41331696839521326,0.024854249769868057,005828,37119005828,58.28,Census Tract 58.28,+35.1052181,-080.8687767,69.9,37119005828,37,119,"Census Tract 58.28, Mecklenburg County, North Carolina",3741,0.03795776530339481,0.9620422346966052,0.8663458968190323,0.06843090082865544,0,0.0098904036353916,0,0.00614808874632451,0.01122694466720128,1857,0,0,0,22,105,64,50,11,657,948,1,0.17976031957390146,0.8202396804260985,1857,1313,486,1515,1223,0.18410286382232613,0.8158971361776739,0,0,0,0,0,0,0,88,46,92,106,83,44,30,156,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,51,731,131,273,384,37,119,005828,269,120,53,96,0.0719059075113606,0.916030534351145,0.19413919413919417,0.25,0,0,0
370297003558,South Pine Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,494,40,3703558,2541 Sandy Porter Rd,Charlotte,North Carolina,5913,37119,12000,174,NA,NA,NA,NA,NA,NA,NA,NA,12.3,0.3522267206477733,18,147,296,15,1,1,16,0,0.03643724696356275,0.2975708502024291,0.5991902834008097,0.030364372469635626,005913,37119005913,59.13,Census Tract 59.13,+35.1405167,-080.9569047,96.4,37119005913,37,119,"Census Tract 59.13, Mecklenburg County, North Carolina",6926,0.28905573202425644,0.7109442679757436,0.25772451631533355,0.2834247762056021,0,0.16430840311868322,0,0,0.00548657233612474,2804,0,17,0,239,332,100,0,12,0,2104,1.1282922684791843,0.6040781648258283,0.524214103653356,2804,1303,466,1257,1144,0.31205420827389446,0.6879457917261056,41,137,68,73,93,27,1,57,26,49,33,3,22,65,1,43,0,0,0,0,0,0,0,0,229,24,7,0,0,0,0,0,74,88,33,32,68,32,64,27,0,0,0,0,0,0,0,0,29,0,0,17,0,0,49,0,74.2,75,1512,422,224,331,37,119,005913,1040,463,224,353,0.15015882183078255,0.6925395620184098,1,0.5956669683734754,1,0,1
370297002678,Southwest Middle School,Charlotte-Mecklenburg Schools,Middle,Regular school,1328,78,3702678,13624 Steele Creek Rd,Charlotte,North Carolina,5910,37119,12000,374,14.8,0.68459,44,14.7,48,36,23,3649759,17,0.2816265060240964,172,559,490,66,3,4,34,0,0.12951807228915663,0.42093373493975905,0.3689759036144578,0.04969879518072289,005910,37119005910,59.10,Census Tract 59.10,+35.1091547,-081.0006030,87,37119005910,37,119,"Census Tract 59.10, Mecklenburg County, North Carolina",6130,0.18238172920065251,0.8176182707993475,0.21712887438825448,0.3773246329526917,0,0.04290375203915171,0.00554649265905383,0,0.17471451876019575,2137,0,0,26,521,282,62,0,0,145,1101,1.0214570858283434,0.4550898203592814,0.5663672654690619,2137,1359,388,1519,1463,0.5994123408423114,0.4005876591576885,135,90,89,22,77,114,32,70,12,57,6,12,39,43,6,15,0,0,0,0,0,0,0,0,0,21,26,0,28,29,0,0,150,64,62,39,18,66,84,0,0,0,0,0,0,0,0,0,63,9,23,25,18,24,32,0,78.3,52,1600,879,466,290,37,119,005910,946,399,203,344,0.15432300163132137,0.4539249146757679,0.4356223175965665,0.5956669683734754,0,0,1
370297003356,Starmount Academy of Excellen,Charlotte-Mecklenburg Schools,Primary,Regular school,435,33,3703356,1600 Brookdale Ave,Charlotte,North Carolina,3106,37119,12000,183,30,1.097245,92,29.9,88,14,6,1459375,13.2,0.4206896551724138,13,75,339,0,0,0,8,0,0.029885057471264367,0.1724137931034483,0.7793103448275862,0,003106,37119003106,31.06,Census Tract 31.06,+35.1456118,-080.8608595,97,37119003106,37,119,"Census Tract 31.06, Mecklenburg County, North Carolina",4861,0.3511623122814236,0.6488376877185764,0.44579304669821024,0.15284920798189672,0.00144003291503805,0.02098333676198313,0,0,0.02777206336144826,1882,0,0,1,25,85,113,32,59,705,862,1.0508182601205858,0.5271317829457365,0.5236864771748493,1882,1161,450,1589,1455,0.2835332606324973,0.7164667393675027,83,0,34,33,0,0,80,12,57,24,39,8,66,25,0,23,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,281,289,60,50,70,34,30,54,0,0,0,0,0,0,0,0,0,31,34,28,0,0,30,0,55.4,46,1501,395,263,202,37,119,003106,567,289,119,159,0.1166426661180827,0.7316455696202532,0.4524714828897338,0.7871287128712872,0,0,0
370297001277,Statesville Road Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,449,31,3701277,5521 Milhaven Ln,Charlotte,North Carolina,5401,37119,12000,446,33.7,1.088107,99,33.6,93,21,12,1776737,14.5,0.9933184855233853,5,305,115,13,1,1,9,0,0.011135857461024499,0.6792873051224945,0.2561247216035635,0.028953229398663696,005405,37119005405,54.05,Census Tract 54.05,+35.2911864,-080.8412338,98.9,37119005405,37,119,"Census Tract 54.05, Mecklenburg County, North Carolina",2844,0.17616033755274263,0.8238396624472574,0.05344585091420534,0.6163853727144867,0,0.00949367088607595,0,0,0.14451476793248946,1329,0,12,0,0,208,31,0,0,76,1002,1.0865006553079948,0.15727391874180863,0.9292267365661862,1329,1252,254,1014,967,0.35559410234171723,0.6444058976582827,0,29,282,0,0,179,27,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,94.7,75,658,277,487,118,37,119,005405,601,270,159,172,0.21132208157524612,0.9747292418772564,0.3264887063655031,0.5956669683734754,0,0,1
370297001278,Steele Creek Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,492,36,3701278,4100 Gallant Ln,Charlotte,North Carolina,5912,37119,12000,177,19.6,0.773958,61,19.5,63,25,24,2468432,13.7,0.3597560975609756,20,176,257,25,1,0,13,0,0.04065040650406504,0.35772357723577236,0.5223577235772358,0.0508130081300813,005928,37119005928,59.28,Census Tract 59.28,+35.1723424,-080.9492420,95.9,37119005928,37,119,"Census Tract 59.28, Mecklenburg County, North Carolina",1677,0.18425760286225404,0.815742397137746,0.41323792486583183,0.3601669648181276,0.04233750745378652,0,0,0,0,565,0,12,0,0,0,0,0,0,23,530,1,0.28957528957528955,0.7104247104247104,565,NA,NA,1235,1114,0.14666666666666667,0.8533333333333334,0,0,0,0,0,0,1,1,0,74,41,2,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7,94,263,149,71,150,37,119,005928,277,95,67,115,0.16517590936195586,0.6375838926174496,0.943661971830986,0.7666666666666667,0,0,0
370297001279,Sterling Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,698,49,3701279,9601 China Grove Church Rd,Pineville,North Carolina,5824,37119,12000,695,33,0.995995,98,32.9,93,13,11,1962521,14.2,0.995702005730659,15,179,479,6,1,1,17,0,0.02148997134670487,0.25644699140401145,0.6862464183381088,0.008595988538681949,005824,37119005824,58.24,Census Tract 58.24,+35.1084273,-080.9000150,97.9,37119005824,37,119,"Census Tract 58.24, Mecklenburg County, North Carolina",4749,0.3352284691514003,0.6647715308485997,0.27479469361970943,0.3061697199410402,0,0.03706043377553169,0,0.00168456517161507,0.0450621183407033,1682,0,15,4,86,244,46,60,26,222,979,1.0625411454904543,0.3831468071099408,0.6793943383805134,1682,1256,387,1831,1610,0.3743842364532019,0.625615763546798,71,15,132,38,0,78,46,229,146,20,0,0,103,11,15,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,76,87,39,73,128,52,142,93,0,0,0,0,0,0,0,0,0,15,0,0,0,14,109,60,72.5,58,1826,253,388,535,37,119,005824,899,480,200,219,0.18930301116024423,0.6925395620184098,0.5154639175257731,0.4093457943925234,1,0,0
370297003131,Stoney Creek Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,786,49,3703131,14015 Mallard Roost Rd,Charlotte,North Carolina,5521,37119,NA,780,28.7,1.172857,89,28.6,86,27,23,2345497,16,0.9923664122137404,32,538,173,17,2,3,21,0,0.04071246819338423,0.6844783715012722,0.22010178117048346,0.021628498727735368,005531,37119005531,55.31,Census Tract 55.31,+35.3433963,-080.7157898,95.9,37119005531,37,119,"Census Tract 55.31, Mecklenburg County, North Carolina",5804,0.03893866299104066,0.9610613370089592,0.4894900068917988,0.4000689179875947,0,0.0341144038594073,0.00413507925568573,0.00654720882150241,0.02670572019297036,2457,0,0,28,325,344,96,0,0,159,1505,1.2397200349956254,0.2852143482064742,0.9545056867891514,2457,1238,641,1605,1456,0.4272108843537415,0.5727891156462585,0,103,126,62,39,44,233,90,111,367,41,0,42,37,19,0,0,0,0,0,0,0,0,0,0,20,0,0,0,21,21,22,0,0,0,0,80,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1,61,1513,627,440,246,37,119,005531,549,245,107,197,0.09458993797381116,0.390749601275917,0.2431818181818182,0.8008130081300813,0,0,0
